user_id,sex,number_dependents_median,total_loan,more_90_days_overdue,number_times_delayed_payment_loan_30_59_days,number_times_delayed_payment_loan_60_89_days,using_lines_not_secured_personal_assets,debt_ratio,default_flag,clean_loan_type_Other,clean_loan_type_Real Estate,clean_loan_type_null,age_21-41 anos,age_41-52 anos,age_52-63 anos,age_63-109 anos,salary_0-3900,salary_3900-5400,salary_5400-7416,salary_7416-1560100,sex_F,sex_M,age_quartile,salary_quartile,pontuacao,score
26520,M,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
19767,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
991,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
20346,F,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,9,1
5735,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
33250,F,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
33554,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
6571,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
24352,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
34422,M,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,9,1
24987,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
3104,F,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,6,0
17724,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
24056,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
35496,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
33300,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
7787,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
1583,M,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,6,0
28929,M,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,6,0
5496,F,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,8,0
27371,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
18201,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
26688,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
3396,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
31136,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
4504,F,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,8,0
5767,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
27509,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
12481,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
1890,F,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
32826,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
1209,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
2488,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
4127,M,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
26741,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
23362,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
8079,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
24669,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
4864,F,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,9,1
26112,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
1064,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
7849,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
26649,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
21617,M,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,9,1
11133,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
6545,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
4219,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,8,0
34866,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
8943,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
21675,M,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
35652,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
32816,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
9494,M,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
14042,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
22469,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
8147,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
8741,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
8577,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
11782,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
6679,F,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,9,1
30164,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
9410,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
31146,F,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,6,0
2081,F,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,9,1
35301,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
23495,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
4548,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
19656,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
16727,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
32984,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
26625,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
25134,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
10159,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
9760,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
18487,M,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
18024,F,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,6,0
1665,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
24105,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
32938,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
8677,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
31223,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
24007,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
6851,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
7673,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,7,0
17145,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
15274,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
33763,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
867,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
5437,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
15770,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
3230,F,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
30247,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
20601,F,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
14773,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
26351,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
21567,M,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,10,1
16856,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
3340,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
26950,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
18858,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
16440,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
24569,M,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
27747,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
32668,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
34183,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
32385,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
16028,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
9854,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
16721,F,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
17644,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
6374,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
8164,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,7,0
1731,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
33795,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
22545,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
34222,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
22113,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
7120,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
7468,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
30788,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
33897,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
31628,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
17697,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
24365,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
9523,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
6577,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
8809,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
33953,F,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,5,0
26333,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
831,M,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,9,1
3047,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
25953,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
1964,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
29434,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
8012,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
15604,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
16919,F,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
30368,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
15013,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
35618,F,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,8,0
11446,F,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
9674,M,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,6,0
1708,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
23050,F,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,52-63 anos,5400-7416,8,0
24068,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
28766,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
27589,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
27317,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
29743,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
26425,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
17748,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
1740,M,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,9,1
31114,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
9232,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
25429,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
11712,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
4879,F,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,6,0
14888,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
20575,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
21517,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
14323,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
17920,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
34724,F,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,9,1
16590,F,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
32019,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
19972,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
32301,F,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
30392,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
24611,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
15643,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
30836,F,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,9,1
33098,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,8,0
5828,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,7,0
2588,M,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,9,1
17502,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
1266,F,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,6,0
31837,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
21134,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
23309,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
1508,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
8419,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
17371,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
14463,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
30692,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
13729,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
19776,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
34834,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,8,0
30620,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
5584,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,52-63 anos,3900-5400,7,0
20148,M,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,11,1
27001,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
30939,F,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,8,0
34265,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
9400,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
22412,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
8527,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
27989,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
12598,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
7731,M,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
21751,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
18651,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,7,0
5319,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
13388,M,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,6,0
1462,M,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
34595,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
21327,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
18095,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
27549,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,7,0
25252,M,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,52-63 anos,3900-5400,7,0
6119,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,52-63 anos,7416-1560100,7,0
8883,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,52-63 anos,0-3900,8,0
2105,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,52-63 anos,7416-1560100,8,0
35995,M,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,52-63 anos,5400-7416,8,0
31041,F,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52-63 anos,0-3900,7,0
